date,section,q_star_width_norm_mean,q_star_width_norm_p95,level_upstream_m_mean,sample_count
2022-12-15,section_5,1.8099010023066893e-08,1.90627004280423e-08,3.147901597222222,1440
2022-12-15,section_6,1.0737975378110002e-06,1.0853031726508096e-06,3.147901597222222,1440
2022-12-15,section_7,1.4648489837286422e-06,1.4930419694048528e-06,3.147901597222222,1440
2022-12-15,section_8,6.850658467017073e-06,7.044960283583056e-06,3.147901597222222,1440
2022-12-16,section_1,8.208162629665082e-06,8.443148271131889e-06,3.1480106944444444,1440
2022-12-16,section_2,1.6458432365380122e-06,1.688574029895296e-06,3.1480106944444444,1440
2022-12-16,section_3,5.992203125931008e-07,6.052888344010839e-07,3.1480106944444444,1440
2022-12-16,section_4,3.265401026242678e-08,3.356533386986932e-08,3.1480106944444444,1440
2022-12-16,section_5,1.5902270104653474e-08,1.713498859280154e-08,3.1480106944444444,1440
2022-12-16,section_6,1.0602120963267437e-06,1.0758575904661792e-06,3.1480106944444444,1440
2022-12-16,section_7,1.4521710225070665e-06,1.4727010642591634e-06,3.1480106944444444,1440
2022-12-16,section_8,6.762664632985693e-06,6.953190295903207e-06,3.1480106944444444,1440
2022-12-17,section_1,8.115371886818426e-06,8.489253592366225e-06,3.099919829424307,1407
